Feature,Feature_idx,Section_k,Section_center,S_hat,S_a,R
Linear (x1),1,0,-0.7492047332226888,0.9498777217231691,0.12556496877783355,0.25025398689220013
Linear (x1),1,1,-0.05585482590845095,0.9573096797055314,0.22330621195621791,0.445054622987359
Linear (x1),1,2,0.6933499073142378,0.9458518434257712,0.15287894255937748,0.30469139012044094
Conditional (x0),0,0,-0.46224237911435384,1.6444994344055885,0.46612431421739176,0.9355231902885173
Conditional (x0),0,1,0.5377576208856462,0.13185588727537834,0.032125562489179325,0.06447680971148274
