Feature,Feature_idx,Section_k,Section_center,S_hat,S_a,R
Zero-effect (x2),2,0,-0.9210109905189912,10.616557619869127,0.049268313080442876,0.26987544182887213
Zero-effect (x2),2,1,-0.7390080408188178,5.276373030937975,0.03193366715993473,0.17492201366692423
Zero-effect (x2),2,2,-0.5641964368175161,2.08930948986108,0.008813134405493394,0.04827542070897273
Zero-effect (x2),2,3,-0.42359308547711494,1.0746304042186239,0.004344109525411355,0.02379558795953123
Zero-effect (x2),2,4,-0.27897446550547844,0.30816463549854234,0.0013725981117541878,0.0075186361923599105
Zero-effect (x2),2,5,-0.09851518298701961,0.1582213371875696,0.0009727616474390207,0.005328464950041017
Zero-effect (x2),2,6,0.07640829960391202,0.14766901585971937,0.0006097063480392947,0.0033397687027423104
Zero-effect (x2),2,7,0.23660289294567816,0.3000234073624597,0.001584953324288799,0.00868184745786174
Zero-effect (x2),2,8,0.410838641486442,0.8185031219909433,0.004054706490148768,0.022210334332507606
Zero-effect (x2),2,9,0.5745630557779479,2.691365853024763,0.012555790288750252,0.06877644554532567
Zero-effect (x2),2,10,0.7329819621811823,5.1887862355215475,0.024086873069547713,0.1319398839839823
Zero-effect (x2),2,11,0.9059973709888769,7.77921322878683,0.0429628397044906,0.2353361546708793
Oscillator (x1),1,0,-0.8944055942032865,13.131830985457782,0.08146733293174314,0.09966147782398237
Oscillator (x1),1,1,-0.7075654200594708,20.100016990909353,0.09594326160025811,0.11737032371424252
Oscillator (x1),1,2,-0.5489023027583664,6.906053749844432,0.03141127414151666,0.03842637151139656
Oscillator (x1),1,3,-0.3816764485739209,13.615144416689873,0.07183846167054958,0.0878821853746832
Oscillator (x1),1,4,-0.20947593449489763,20.33831406151876,0.09845036819184468,0.12043734381896486
Oscillator (x1),1,5,-0.039877583941033135,6.883648666189401,0.03526826278895662,0.04314474358424016
Oscillator (x1),1,6,0.12253258233824332,14.622481830883771,0.0646068135114049,0.07903548919957595
Oscillator (x1),1,7,0.2768260088126032,21.09786291839555,0.09803364697978126,0.11992755602623524
Oscillator (x1),1,8,0.43313520985786225,8.25946917757392,0.03747114665878211,0.04583959873710694
Oscillator (x1),1,9,0.597554061524989,11.52513432316482,0.05904403940332431,0.07223037764797045
Oscillator (x1),1,10,0.7545293905075234,21.297486546245636,0.08730763041200586,0.10680609219723466
Oscillator (x1),1,11,0.9121527334839112,10.966243792154273,0.056598308554091786,0.06923844036436701
