point,feat_idx,direction,dominant
0.10802005136147477,1,up,False
0.202255637349939,1,down,False
0.21629072462481663,1,up,False
0.25438596151377024,1,down,False
0.34260651009871546,1,up,False
0.38872179685902775,1,down,False
0.452882195829897,1,up,False
0.49699247012236963,0,down,False
0.501002495058049,1,down,True
0.5832080062394751,1,up,False
0.5892230436429942,1,down,True
0.8438596270586315,1,up,False
