point,feat_idx,direction,dominant
0.11604010123283343,1,down,True
0.14411027578258873,1,up,False
0.21629072462481663,1,down,True
0.23433583683537362,1,up,False
0.24235588670673228,1,down,True
0.8959899512224628,0,up,False
