Feature,Feature_idx,Section_k,Section_center,S_hat,S_a,R
Log (x0),0,0,0.0,6.172741996124387,0.5061347162853899,1.0
Linear (x1),1,0,-0.7961172713253417,4.383374471217394,0.07327857466780936,0.1483776590179496
Linear (x1),1,1,0.20388272867465834,6.443035090342164,0.42058670904680073,0.8516223409820504
