Feature,Feature_idx,Section_k,Section_center,S_hat,S_a,R
Log (x0),0,0,-0.9166666666666667,11.664279736578465,0.08019870260836744,0.15953129400945223
Log (x0),0,1,-0.75,9.862834122031927,0.06781271698654587,0.13489308603892197
Log (x0),0,2,-0.5833333333333334,8.397444617003202,0.05773731243750388,0.11485108694042671
Log (x0),0,3,-0.4166666666666667,7.203524000942707,0.04952841428109512,0.09852194316763128
Log (x0),0,4,-0.25000000000000006,6.288278382271528,0.043235568700991406,0.08600421201058303
Log (x0),0,5,-0.08333333333333337,5.655805580317974,0.03888695058677661,0.07735393897186121
Log (x0),0,6,0.08333333333333326,5.115498788654804,0.035172027361299596,0.06996421208063987
Log (x0),0,7,0.2499999999999999,4.589441232383251,0.031555075910966686,0.06276937068702394
Log (x0),0,8,0.41666666666666663,4.1228486225008965,0.02834698052880007,0.05638782596151874
Log (x0),0,9,0.5833333333333333,3.686780110001564,0.02534875605711348,0.050423756542158034
Log (x0),0,10,0.7499999999999999,3.420421853661537,0.02351738823416012,0.046780798874504426
Log (x0),0,11,0.9166666666666666,3.1087780371308327,0.02137465586438466,0.04251847471527852
Linear (x1),1,0,-0.9166666666666667,4.077864286955446,0.028037687076489307,0.05638147476779981
Linear (x1),1,1,-0.75,4.455546149984002,0.03063446939804278,0.06160338970467442
Linear (x1),1,2,-0.5833333333333334,4.919496132060885,0.0338243951781198,0.06801806718466456
Linear (x1),1,3,-0.4166666666666667,5.213214899413288,0.035843882416540664,0.07207908935337252
Linear (x1),1,4,-0.25000000000000006,5.6261487770825624,0.038683042827643115,0.07778840662492946
Linear (x1),1,5,-0.08333333333333337,5.943933501839638,0.040867997510644474,0.08218217016870363
Linear (x1),1,6,0.08333333333333326,6.240780930966139,0.04290899611717801,0.08628644992335856
Linear (x1),1,7,0.2499999999999999,6.50949077680707,0.04475653248472222,0.0900016930817942
Linear (x1),1,8,0.41666666666666663,6.908038631081581,0.047496780623656205,0.09551210593722444
Linear (x1),1,9,0.5833333333333333,7.238646503537893,0.04976990190005708,0.10008316522395903
Linear (x1),1,10,0.7499999999999999,7.454585283994675,0.051254606521908656,0.10306878368621636
Linear (x1),1,11,0.9166666666666666,7.7385688200592995,0.0532071583869928,0.10699520434330313
