S1_Current density (A/cm2),S1_Voltage (V),S1_Faradaic efficiency,S1_CO conversion,S1_Crossover rate,S1_Capture energy (MJ/kgCO2),S1_Electricity price (USD/kWh),S1_Membrane cost (USD/m2),ST_Current density (A/cm2),ST_Voltage (V),ST_Faradaic efficiency,ST_CO conversion,ST_Crossover rate,ST_Capture energy (MJ/kgCO2),ST_Electricity price (USD/kWh),ST_Membrane cost (USD/m2)
0.7261407616236918,0.01474802838858135,0.32874362812248453,0.031544033695661215,0.009616036542916236,0.011924879305566322,0.07646616309548164,0.012025326985894615,0.4794264461280161,0.9927851207356421,0.6306045047926888,0.9954438011558648,0.9885976687691578,0.9870635291201274,0.9826827593827414,0.9890344036393569
0.43315831480513023,0.00560125202823196,0.4045195940494437,0.0356493280949811,0.015412381905777844,0.018615700425979355,0.09817712579667982,0.02101700088119045,0.2246938937819285,0.9745434826794181,0.778000175893156,0.9787554949325392,0.9825234223795488,0.9785390942904583,0.9673592600951183,0.9816202554171937
0.5118202765396299,-0.011068047140054138,0.3508747659858329,-0.015206883729441623,-0.02529728868172205,-0.019112253254215582,0.028163409075744956,-0.023137925682067073,0.30108694919651435,1.0286706771783927,0.7348025952465105,1.017667744138689,1.0252070938153144,1.0219749362585222,0.9805943838986997,1.0237877581841808
0.728106008431175,-0.003013199170886449,0.2679818758418266,-0.0008872647912142973,-0.0021576846603155214,0.0012615464427690917,0.05402617735680515,0.0017641428508450422,0.5421921199369955,1.0076714686269603,0.6182491703954578,0.9844561778687506,0.9997246482231981,1.0014978362428937,0.9594543811990894,1.000551451159875
0.6951384965012154,0.019747043512431423,0.37010035331312713,0.00012406028569967881,0.018243718824833246,0.014169977479399513,0.09721255862624027,0.011200968479665053,0.46879288986916157,0.9830910585798769,0.7035247776615515,0.9582450619067476,0.9859384163082111,0.9855205467203467,0.9689720015653185,0.9858704277684947
0.6526772806190644,0.008567332185084786,0.2951736410956926,0.026828148267294166,0.00912413801211386,0.008778997570584533,0.018530429375357278,0.011841453843110172,0.4166078568688115,0.9806989624061336,0.663575652638337,0.9910299119780502,0.9853655105337327,0.9852695526572876,0.9235044703904313,0.9842819938236975
0.5671230736080454,-0.024520040876413837,0.2737174634231145,-0.028398327434886756,-0.034655149041430126,-0.03066799241507642,0.004875501277239558,-0.035329177702665276,0.3508501781135731,1.0387777318925613,0.6541224336651863,1.0171135132029587,1.0367559329996838,1.0300827656604876,0.9663338906898253,1.0320203899867808
0.7012676445971019,-0.004630615828072449,0.33353159865664567,0.020339788913236793,0.01384099391508101,0.01809333443576639,0.06647454959177575,0.009098660086351481,0.4909574497963909,0.9742686572386865,0.751087251448689,0.9792897996887614,0.984169123355102,0.98418300466677,0.9665764864135823,0.9861800819535498
0.6388235526158091,0.005666225642122652,0.38224476997781015,-0.002181116868383065,0.007468397629633545,0.008423191295309959,0.058062042731846245,0.0031903644547684796,0.41296861086338044,0.9962545339516841,0.7407245688152052,0.9713005729751778,0.9947605376027249,0.995451864319787,0.9699257162334468,0.9940964568616533
0.7051478498587909,-0.007009873823028085,0.3272298733726621,0.010419386985144814,-0.0025029239706508403,-0.004191882597519586,0.023960806736784693,-0.0032554925605625747,0.49027456484366827,0.9897301753685155,0.6862420692931392,0.9985068291051216,1.0016145301306725,1.0032906411746676,0.957142466795621,0.9992613979779492
0.7053272720021277,0.01623899046406866,0.3672188030214473,0.03037050026213497,0.011337915699328875,0.015555642695863174,0.06893067401706279,0.013372026961750764,0.5198127086508814,0.9811833033254623,0.7046900585843401,0.9865903066558427,0.9886711979514551,0.9833232845327047,0.942984073748129,0.9859392725901605
0.4170363310846383,0.025341621846016356,0.3203584584995435,0.027661016499292115,0.03347698445190735,0.031213220077226312,0.1202349834448073,0.03030981068733936,0.23760742017768377,0.949406658255237,0.6953919341886297,0.9459491189799999,0.9676479536003643,0.9676385238933851,0.9570148700571366,0.9660763313277203
0.640285907774313,-0.004903695899180658,0.20496091429457416,0.004707828116257521,-0.006995797186524761,-0.008883267225873575,0.015358720716426078,-0.006354237614746567,0.4359951868910209,1.0082794615433277,0.5276603792564367,1.0037117663583572,1.0117425139890979,1.0085331414011585,0.9139176332575715,1.0071039567003466
0.6531638385276642,-0.02318168819225445,0.3957845796982926,-0.03134077593504591,-0.0319793684527479,-0.031973064105632935,0.030553152914366048,-0.03468582267459909,0.46220700379145885,1.0397134737124039,0.7863190150715463,1.021119516752698,1.0331421447494427,1.034305780806444,0.9910061143395478,1.0330800334543495
0.49594105920657394,-0.01981950474725298,0.3344113841456792,-0.03253569153413681,-0.022650730875197943,-0.0254033636457708,-0.009042639640220973,-0.028741283337428866,0.3181819713869346,1.0320289050929574,0.7415069348403749,1.0029100174052523,1.0277044428492985,1.0300022678734444,0.9446504637649921,1.0288544778015116
0.7096990531451572,0.0058692573912757385,0.24580054849207825,0.013689613701989336,0.00523156523584996,-0.002424044645247638,0.07722580985295092,0.0011188993784540596,0.5247159700588159,0.997579459840485,0.5968393165011017,0.988220592578657,0.9970875249507671,0.9938395674041337,0.9563544207595145,0.9967699038385626
0.6010421460203865,-0.008626269954458374,0.35775044393777866,-0.002784653476911649,-0.011758509696093655,-0.014310649417942408,0.013442966537405484,-0.009708779685357128,0.36074152295319495,1.0046019588824255,0.7167182686115987,1.0013478216713483,1.0101458246294313,1.0081456106121875,0.9461309595063487,1.0155509805819227
0.641539227437484,-0.009282411907772166,0.356366840293423,-0.00611013196887254,-0.014310093863695536,-0.018904353713931482,0.04596535532627634,-0.021066630136310598,0.4367876299026302,1.0146103506217639,0.7932230053599794,1.0085341548458349,1.019353001121547,1.0155696569204755,0.9817457196092562,1.0153762191334719
0.6948104517686812,0.013972230203152053,0.19544281844697575,0.023522240752376525,0.007590468732575942,0.009565625973157764,0.01628102403880131,0.009963415627922764,0.47647859846140905,0.9938106222633736,0.6090651182054743,0.9902950623128832,0.995509010602444,0.9924771896632244,0.9220083173328051,0.995702116118332
0.7301559774299989,-0.011905498057936026,0.2751606680978936,0.00565151859372959,0.004565842586998483,0.01185338718238124,0.01300507015234152,0.005832385246584461,0.532151624301676,0.9829867269953794,0.6690937260301499,0.9779844167661038,0.9974894082999889,0.9937327804020928,0.9279850586584961,0.9935495809473122
0.6846087863636194,0.019477509078831976,0.4061557461128227,0.034281971092418505,0.01911657739520667,0.020572693317861396,0.08791356845011715,0.02189967073093384,0.4505473512260888,0.9758067324583048,0.843118691712622,0.9845630898001344,0.9785819110387599,0.9796380279789917,0.9656652508199991,0.9789546769662725
0.5903812355474711,0.022360516751590686,0.2603497381916668,0.004419446765123674,0.010866317423706797,0.007560174733613579,-0.017617664768767128,0.011382253163803358,0.33355254178605265,1.0012755655828205,0.6486631428994851,0.9688029604987367,0.9905775829220208,0.9845815887660396,0.9000474642440812,0.9880418414406067
0.5551289463806603,-0.021512271572571,0.2491642279248471,-0.008258396565139452,-0.018113418725865686,-0.02035565428733244,0.029811737329687032,-0.020205481261559632,0.35646582233275104,1.0058983976435145,0.6363810781380795,1.0165056604783134,1.0214609352489776,1.0196423477508916,0.990086324802035,1.0227801669320702
