Feature,Feature_idx,Section_k,Section_center,S_hat,S_a,R
Log (x0),0,0,-0.9987242096753783,4.96851033767909,0.0028812605239900394,0.0052823079996720985
Log (x0),0,1,-0.9005056386867888,3.4605908005404853,0.15249048603747808,0.2795657343592723
Log (x0),0,2,-0.7029662025634063,2.050333647474049,0.09375298580546515,0.17188037762983813
Log (x0),0,3,-0.5070572700969922,1.4530192207859884,0.06295021695980206,0.11540866640111098
Log (x0),0,4,-0.3176365098457263,1.1384464607108777,0.048698817093484094,0.08928111462522112
Log (x0),0,5,-0.11696795146162593,0.9300063604074109,0.045046127720139675,0.08258452119450463
Log (x0),0,6,0.09425208022278224,0.7744050762684269,0.03684052141451668,0.06754091806682645
Log (x0),0,7,0.30587086138959374,0.6648161428747047,0.03232177518208694,0.05925655461780491
Log (x0),0,8,0.5044172533216229,0.5870216232325932,0.024438111938878057,0.0448031801070357
Log (x0),0,9,0.701834301082013,0.5255747835310405,0.025282394938650848,0.046351031405644054
Log (x0),0,10,0.9028565229005902,0.47494393286770253,0.020550538433718447,0.037675966009374014
Log (x0),0,11,0.9990246321342846,0.45475523955292024,0.00020161515866666822,0.0003696275836956501
Linear (x1),1,0,-0.9996564087712463,1.0000000000007996,0.000156177726197891,0.0003435912287537625
Linear (x1),1,1,-0.8868822292351299,1.0000000000009783,0.05110477849108475,0.11243058830739833
Linear (x1),1,2,-0.6773138493722648,1.0000000000009783,0.04415351191604539,0.09713779155553356
Linear (x1),1,3,-0.489777961465211,1.0000000000009241,0.04109001615674172,0.09039809635157492
Linear (x1),1,4,-0.2916226681625822,1.0000000000007834,0.048980511121663524,0.10775719695109094
Linear (x1),1,5,-0.08354522938351425,1.0000000000001652,0.04560007924864337,0.10032024182794061
Linear (x1),1,6,0.12069989537945082,0.9999999999994497,0.04723855137692883,0.10392488293484896
Linear (x1),1,7,0.3185116501812724,1.0000000000011302,0.04267582214245685,0.09388687186689094
Linear (x1),1,8,0.5100391114451902,1.0000000000009024,0.04438205623575061,0.0976405893970946
Linear (x1),1,9,0.6956922021032392,1.0000000000010867,0.040005655481343244,0.08801250126101551
Linear (x1),1,10,0.8916314170373253,1.0000000000003495,0.04905756412528049,0.10792671367307458
Linear (x1),1,11,0.9997790653552168,1.000000000001152,0.00010042477098662498,0.0002209346447833969
