Acc. Surface Area [m^2/g],Void Fraction,PLD,LCD,Density,Channel Volume
-0.09219560245954199,-0.10959081294829956,0.0,0.0020280920423101367,0.03922389239722786,-0.017792295631758548
-0.0921955996073666,-0.06880192122305744,0.0,0.0020280951151895876,0.03922389536096794,-0.01779229241335997
-0.0921955997460949,-0.06880191982170798,0.0,0.003535167802377448,0.03922389500153564,-0.017792292362913336
-0.09219560429366537,-0.06880192839288307,0.0,0.002028088484754914,-0.023687795729395774,-0.017792301920223217
-0.0921955994931826,-0.06880192131260023,0.0,0.0020280951862029356,0.03922389589764258,0.008815697219203398
-0.020628945816133632,-0.10959081248341437,0.0,0.0035351658186603407,-0.023687793392067155,0.008815690129025219
-0.08767648343981514,-0.1385953617796865,0.0,0.0015973110081298203,-0.02448512151754886,-0.018227004891183826
-0.08535422718564707,-0.13859536140909764,0.0,0.0015973109664143004,-0.024485121537436535,-0.01822700488924358
-0.08767648387224966,0.5103726803705407,0.0,0.0015973116064562087,-0.024485116776777484,-0.01822701100492851
-0.08767648343981514,-0.1385953617796865,0.0,0.0015973110081298203,-0.02448512151754886,-0.018227004891183826
-0.0876764828064673,-0.13859535924367575,0.0,-0.0042201053869697636,-0.02448512154364526,-0.018227004969424605
-0.08767648331462012,-0.13859536068678915,0.0,0.0015973109485154513,-0.024230551196766696,-0.018227004932608298
-0.087676480399144,-0.13859535831337175,0.0,0.001597310996051704,-0.02448512117067966,-0.018494055442715762
-0.08535421220653612,0.510372639405056,0.0,-0.00422011751041268,-0.024230544888220445,-0.018494058217232448
0.016486233060616848,-0.058203005344354714,0.0,0.0033152393110018868,-0.004372042634737831,0.008815691251559963
0.021151530453644235,-0.05820298703804535,0.0,0.003315238811386126,-0.004372042731750611,0.00881569130006635
0.016486233042669485,-0.10462799114068427,0.0,0.0033152399915464606,-0.00437204238590011,0.00881569120450878
0.016486233060616848,-0.058203005344354714,0.0,0.0033152393110018868,-0.004372042634737831,0.008815691251559963
0.01648623726747853,-0.058203000128560244,0.0,0.0037072206934681147,-0.004372043170830391,0.008815690928895495
0.01648623440957939,-0.058203003073770875,0.0,0.003315238971942265,-0.002860233792938146,0.00881569133935652
0.01648623949624987,-0.058202997206147626,0.0,0.0033152450937389776,-0.004372036769539896,0.020698804640075355
0.021151534660020843,-0.10462797283010637,0.0,0.003707214018504615,-0.0028602403302405432,0.02069879250727052
0.10943529357571001,-0.11406992608235063,0.0,-0.0034012501893448607,0.039223892515874464,-0.018270089513098366
-0.04134555359138174,-0.11406992523785453,0.0,-0.003401248466883139,0.03922388609896493,-0.018270095105399373
0.10943529672280422,-0.1338511719939804,0.0,-0.0034012566125602474,0.03922388603445144,-0.01827009552643478
0.10943529357571001,-0.11406992608235063,0.0,-0.0034012501893448607,0.039223892515874464,-0.018270089513098366
0.10943529308210903,-0.1140699236849711,0.0,0.003531274672229006,0.039223892587857946,-0.018270089523575745
0.10943529357571001,-0.11406992608235063,0.0,-0.0034012501893448607,0.039223892515874464,-0.018270089513098366
0.10943529186314362,-0.11406992953629624,0.0,-0.0034012501648976318,0.0392238922129036,-0.017708161279442726
-0.04134555019069617,-0.13385117093712331,0.0,0.003531277461540111,0.03922388513262077,-0.01770816003360472
-0.044538941801583874,0.1954075506440131,0.0,0.003836147574281079,-0.0186234965005618,0.00997880387857243
0.11688593072593596,0.19540755352189684,0.0,0.003836147866774553,-0.01862349775057134,0.009978804690084287
-0.04453892316494602,-0.030960326118608147,0.0,0.0038361487583218334,-0.018623486316161383,0.009978789603628677
-0.044538941801583874,0.1954075506440131,0.0,0.003836147574281079,-0.0186234965005618,0.00997880387857243
-0.044538941641997884,0.19540755064595344,0.0,0.001123420985629009,-0.018623496564105176,0.009978803776223953
-0.044538941832627965,0.1954075506323716,0.0,0.0038361475820420377,-0.018078948438730272,0.009978803886333473
-0.044538931165492006,0.19540753749499956,0.0,0.0038361589394237936,-0.0186234842889826,0.0007221814811540217
0.1168859427603699,-0.030960323985782467,0.0,0.0011234166438225668,-0.018078942658224458,0.0007221755671586727
-0.016892354243318537,-0.09289987001015111,0.0,0.003061704620777178,-0.013263834136499394,-0.01289189271784075
-0.06510726949597788,-0.09289987213036514,0.0,0.003061699393729217,-0.013263840401583961,-0.012891891168546842
-0.0168923596435343,-0.142717780834549,0.0,0.0030616961234288254,-0.013263842830298602,-0.012891893934380857
-0.016892354243318537,-0.09289987001015111,0.0,0.003061704620777178,-0.013263834136499394,-0.01289189271784075
-0.01689235474535962,-0.09289987081535708,0.0,0.002760288809464967,-0.013263837599855216,-0.01289189282455481
-0.016892354966742764,-0.09289986856048928,0.0,0.0030617044571166208,0.03922389735884888,-0.012891893795846649
-0.01689235459304956,-0.0928998708134168,0.0,0.0030617045863376158,-0.013263834214594667,-0.015467855187889653
-0.06510726946328457,-0.14271777658810608,0.0,0.0027602841006591494,0.03922388928971489,-0.015467859415997104
0.17688744289742314,3.246514472883622,0.0,-0.006935351887950247,0.039223894878717226,-0.013236523669717636
0.0634014336423322,3.2465144305637414,0.0,-0.006935352225554414,0.039223895496688914,-0.013236523934562415
0.17688738824334,-0.07794094877880227,0.0,-0.006935419170670976,0.03922389020318711,-0.01323653464865251
0.17688744289742314,3.246514472883622,0.0,-0.006935351887950247,0.039223894878717226,-0.013236523669717636
0.17688744290081854,3.2465144729258224,0.0,-0.007926696431046931,0.03922389492091803,-0.013236523666322244
0.1768874440621582,3.246514465210495,0.0,-0.006935352159974872,-0.01239491303926712,-0.013236523439700831
0.17688739529471312,3.2465144843034808,0.0,-0.0069353996313297195,0.0392238471814194,-0.009491313005662631
0.0634014118021393,-0.07794095772454361,0.0,-0.007926761671842551,-0.012394909887128349,-0.009491329493175727
0.05758567116009848,-0.12833306171601486,0.0,0.00392066779721062,0.012005140320688966,-0.018594576759205658
