Acc. Surface Area [m^2/g],Void Fraction,PLD,LCD,Density,Channel Volume,Y
0.563232421875,0.126220703125,0.671630859375,0.434326171875,0.382080078125,0.003662109375,0.290703
0.739013671875,0.735107421875,0.043701171875,0.489013671875,0.493896484375,0.003662109375,0.47812745
0.063232421875,0.626220703125,0.171630859375,0.934326171875,0.882080078125,0.548095703125,0.21698071
0.239013671875,0.626220703125,0.171630859375,0.934326171875,0.882080078125,0.548095703125,0.24400267
0.063232421875,0.235107421875,0.171630859375,0.934326171875,0.882080078125,0.548095703125,0.14279412
0.063232421875,0.626220703125,0.543701171875,0.934326171875,0.882080078125,0.548095703125,0.21698071
0.063232421875,0.626220703125,0.171630859375,0.989013671875,0.882080078125,0.548095703125,0.21663861
0.063232421875,0.626220703125,0.171630859375,0.934326171875,0.993896484375,0.548095703125,0.21522723
0.063232421875,0.626220703125,0.171630859375,0.934326171875,0.882080078125,0.503662109375,0.21659622
0.239013671875,0.235107421875,0.543701171875,0.989013671875,0.993896484375,0.503662109375,0.16733599
0.094482421875,0.157470703125,0.765380859375,0.090576171875,0.100830078125,0.266845703125,0.19216847
0.395263671875,0.157470703125,0.765380859375,0.090576171875,0.100830078125,0.266845703125,0.24439381
0.094482421875,0.703857421875,0.765380859375,0.090576171875,0.100830078125,0.266845703125,0.31035852
0.094482421875,0.157470703125,0.637451171875,0.090576171875,0.100830078125,0.266845703125,0.19216847
0.094482421875,0.157470703125,0.765380859375,0.395263671875,0.100830078125,0.266845703125,0.19993232
0.094482421875,0.157470703125,0.765380859375,0.090576171875,0.962646484375,0.266845703125,0.1279559
0.094482421875,0.157470703125,0.765380859375,0.090576171875,0.100830078125,0.847412109375,0.2423519
0.395263671875,0.703857421875,0.637451171875,0.395263671875,0.962646484375,0.847412109375,0.35631856
0.594482421875,0.657470703125,0.265380859375,0.590576171875,0.600830078125,0.766845703125,0.36452696
0.895263671875,0.657470703125,0.265380859375,0.590576171875,0.600830078125,0.766845703125,0.47761133
0.594482421875,0.203857421875,0.265380859375,0.590576171875,0.600830078125,0.766845703125,0.27446383
0.594482421875,0.657470703125,0.137451171875,0.590576171875,0.600830078125,0.766845703125,0.36452696
0.594482421875,0.657470703125,0.265380859375,0.895263671875,0.600830078125,0.766845703125,0.36556396
0.594482421875,0.657470703125,0.265380859375,0.590576171875,0.462646484375,0.766845703125,0.37285
0.594482421875,0.657470703125,0.265380859375,0.590576171875,0.600830078125,0.347412109375,0.3421422
0.895263671875,0.203857421875,0.137451171875,0.895263671875,0.462646484375,0.347412109375,0.37452346
