Pd_C103,Pd_C301,HX100,T_E110,L_R100,D_R100,F_S220,T_E120,P_V100,Pd_P150,HX150,HX220,T_E220,Rr_D200,Pc_D200,F_S220.1
0.0,-0.0001723523551128009,-0.0012883067829284156,-0.07909490375365287,0.0,0.0,-0.00019677229908510622,0.0,0.0,-0.0037878244760453724,-0.002354421972006865,-0.00503363232775764,0.0,-0.0004836955690237778,-0.0010376159807086198,0.0
0.0,-0.00018265630490839346,-0.0012947695822335132,-0.07913833167247883,0.0,0.0,-0.00020261774754200455,0.0,0.0,0.002700627697045877,-0.002401542185486443,-0.00027345123246476474,0.0,-0.0005105119849678474,-0.00105847881631942,0.0
0.012545615222430927,0.002735304568531519,0.08695888459797413,0.06700616213218628,0.0,0.0,0.0,0.0,0.0,-0.0006172404905383233,0.0024307743491822974,-0.0013626173591644807,-0.009137976106048665,0.0018316929142563523,-0.001085350311957115,0.0
0.0,-0.00018198391580935558,-0.0012508443941073488,0.10877027220290099,0.0,0.0,-0.0001966898900549901,0.0,0.0,-0.00393313831957749,-0.0023978281789199377,-0.0002558783106583299,0.0,-0.0005081602814677365,-0.001059646798152041,0.0
0.0,-0.00018031721487512392,-0.0012620423765049053,-0.07449632053504203,0.0,0.0,-0.00019571671801822712,0.0,0.0,-0.0032819992144108713,-0.002403922125555388,-0.0002522229394755701,0.0,-0.0005063878697035124,0.03364665919524027,0.0
0.0,-0.00019470433506237061,-0.0013087240117444713,-0.07915247538401499,0.0,0.0,-0.00021310933904748926,0.0,0.0,-0.003943206949691458,-0.002408518190278956,-0.0002937545553022265,0.00428668564968417,-0.0005193108967373652,-0.0010706282785555405,0.0
0.0,-0.00016630029793335277,-0.0012366159145594177,0.3297870534754812,0.0,0.0,-0.00018793461391425313,0.0,0.0,-0.003921722058771316,-0.0023835235127179924,-0.00024374943973203776,0.0,-0.0005054679341438065,-0.0010508440201644033,0.0
0.0,-0.00017376485367907868,-0.0012726299855709865,-0.07874107006084059,0.0,0.0,-0.0002000492670101943,0.0,0.0,-0.0036002325135654207,-0.0022871199495933772,-0.000260628843869867,-0.014459925152134144,-0.00047727232580856865,-0.001012194991695687,0.0
0.0,-0.0001829860930778887,-0.006246307477387441,0.02502918386522388,0.0005146659275873874,0.0,-0.0002053302186617575,0.0,0.0,-0.0037560318161745324,-0.002438379221641685,0.012018126915096431,0.0,-0.0004937729381866979,-0.001065508498400921,0.0
0.0,-0.00018874784167172143,-0.0013037392645253241,-0.07920872483363413,0.0,0.0,-0.0002037244814585843,0.0,0.0,-0.003917482341555002,-0.0023920352001660745,-0.0003070859750865567,0.0,-0.0005080729888363418,-0.001061256125583156,0.0
0.0,-0.0001852464782780422,-0.0013060433596542435,-0.07918534687925287,0.0,0.0,-0.0002088041747887176,0.0,0.0,-0.002679476135538812,-0.002398299547224566,-0.00030118427172170066,0.0,-0.000508623850366947,-0.0010550764910248619,0.0
0.0007477889875347375,0.001872197921844581,-0.0017147389643393566,0.13342307273381285,0.0,0.0,0.0,0.0,0.0,-0.0039049042712995903,0.004648017611183488,0.0009116584829009535,0.011292924364770024,0.0020095560806730342,-0.0010675754477977306,0.0
0.0,-0.00018003922950210471,-0.0012507502746849578,0.2798376999377138,0.0,0.0,-0.0002005753507681462,0.0,0.0,-0.003931582148499549,-0.002399725963846876,-0.00025855317866203494,0.0,-0.0005046947134846427,-0.001058533299979431,0.0
0.0,-0.00018141700007723305,-0.001254691105200814,0.14299205416654293,0.0,0.0,-0.00020432534418842702,0.0,0.0,-0.003931455314721106,-0.002399741590156286,-0.00025555667401335364,0.0,-0.0005030794138347058,-0.001057638018303239,0.0
0.0,-0.00018323675477635581,-0.0013012549562358522,-0.07913870985880206,0.0,0.0,-0.00020299617545061635,0.0,0.0,0.0012249821537472774,-0.0023984357383859474,-0.00028104489359722826,0.0,-0.0005103181731659927,-0.0010611220864771996,0.0
0.0,-0.00018144124242894244,-0.0012999910902999332,-0.0791541523420615,0.0,0.0,-0.00019867635477984686,0.0,0.0,-0.003890782005267402,-0.0023947331978614764,-0.005621895195537053,0.0,0.004793329721071449,-0.0010533130960778119,0.0
0.0,0.0006364081690080883,-0.001269871473579737,0.2212918254492115,0.0,0.0,0.0,0.0,0.0,-0.003908163495397477,0.0022715118635399357,-0.00743710358291212,0.0008477493653593646,-0.00046274187072961603,0.027486693234195395,0.0
0.0,-0.0001886578111079673,-0.0013040304671426224,-0.07921447630775771,0.0,0.0,-0.0002037769338504399,0.0,0.0,-0.003915841232392417,-0.002392800063778114,-0.0003063326058183462,0.0,-0.0005056744983520875,-0.0010592791323171772,0.0
0.0,-0.00015026289490405187,-0.0012770699019405629,-0.07910119606006868,-0.0013185048509605246,0.0,-0.00018672932302136677,0.0,0.0,-0.002026160113518454,0.0015510012890971301,-0.0002564391657745236,0.0,-0.0004832972454172775,-0.0010464980888910556,0.0
0.0,-0.00017111534804514447,-0.0012512824600374737,0.06172365261064227,0.0,0.0,-0.00020162714496390483,0.0,0.0,-0.003930190639290004,-0.00240005837063923,-0.00025559163664444235,0.0,-0.0005083437726204208,-0.0010624207269623615,0.0
0.0,-0.00018275876812617886,-0.0013062700831003634,-0.07921120257999155,0.0,0.0,-0.00020617480338795368,0.0,0.0,-0.003914729898246669,-0.0023965158200173415,-0.0003076776845624698,0.0,-0.0005076283751060554,-0.0010579110399783164,0.0
0.0,-0.00014395323757498968,-0.044939572138551466,-0.07775644336875978,0.0,0.0,-0.0001682656957011291,0.0,0.0,-0.003524264867189227,-0.0021947180877927887,-0.000249883348112795,0.0,-0.0004857772723575962,-0.0009478410847907803,0.0
0.0,-0.0001882299446288548,-0.0012925216788358986,-0.07915793926143491,0.0,0.0,-0.00020422796524936782,0.0,0.0,-0.003970550004669027,-0.0024021679115793417,-0.0002674542586844796,0.0,0.012448003747711966,-0.0010671186933005703,0.0
0.0,-0.00018129616505899662,-0.0012674196405520275,-0.07913085302925629,0.0,0.0,-0.0001975863185604207,0.0,0.0,0.023117959733311332,-0.002400656673732533,-0.00026199808814690074,0.0,-0.0005060593464133989,-0.0010603688989017188,0.0
0.0,-0.00018822685178492005,-0.001304600874555898,-0.07920650210274541,0.0,0.0,-0.0002050041992632625,0.0,0.0,-0.003913058511955627,-0.0023899744846059582,-0.00030580035009816325,0.0,-0.000508230312733059,-0.00105903632871191,0.0
0.0,-0.00016421375330552546,-0.0011343634183143114,-0.1337635012224617,0.0,0.0,-0.00017651179587330911,0.0,0.0,-0.0034981156256892205,-0.0021519382272103013,-0.0002290082367552136,0.0,-0.00043692491655639664,-0.0009503392884830489,0.0
0.0,-0.00016400924847914666,-0.0012397170038857268,0.11849104723528471,0.0,0.0,-0.0001883165836211923,0.0,0.0,-0.003921878831278616,-0.0023882212288996742,-0.00024075880797290865,0.0,-0.0004911673113372786,-0.0010550573548580133,0.0
0.0,-0.00019060378720650584,-0.001309043026010067,-0.0792124075288137,0.0,0.0,-0.00020360459370970824,0.0,0.0,-0.003915086580233928,-0.0023920514147199004,-0.00030435825620477096,0.0,-0.0005078171370697728,-0.0010558967285485563,0.0
0.0,-0.00018640804590699944,-0.0013046497247484652,-0.07921647462022141,0.0,0.0,-0.00020693602471376658,0.0,0.0,-0.003918136313087992,-0.002391220115906038,-0.00030544324273898573,0.0,-0.0005034739141104365,-0.0010581270510828234,0.0
0.0,-0.00018804397804300654,-0.0013044717870839431,-0.07921142123416831,0.0,0.0,-0.0002056617731567188,0.0,0.0,-0.00392121802491873,-0.002387428461796049,-0.0003047894086288137,0.0,-0.0005084554755189875,-0.0010593789092023553,0.0
0.0,-0.0001774224133508332,-0.0012502896531197205,0.2798385995300524,0.0,0.0,-0.00020280548758233596,0.0,0.0,-0.003931460955042369,-0.0024033819333619012,-0.0002508941327325233,0.0,-0.0005053067055351559,-0.0010637924710414492,0.0
0.0,-0.00018392814272658042,-0.00129207291613559,-0.07913874140659015,0.0,0.0,-0.00019969350415232636,0.0,0.0,0.004333007005846354,-0.0024021023943644874,-0.0002676854856332486,0.0,-0.0005092660531924232,-0.0010539595782193415,0.0
0.0,-0.00018944288304299783,-0.001302683337658945,-0.0792121667512036,0.0,0.0,-0.00020512557149082923,0.0,0.0,-0.003914467157045587,-0.0023936169534195433,-0.0003087699703270033,0.0,-0.0005073435293220956,-0.0010572528990063037,0.0
0.0,-0.00018522345688490316,-0.001306984768372587,-0.07921487675378243,0.0,0.0,-0.00020125125615976612,0.0,0.0,-0.003918402198509279,-0.0023912519365417847,-0.0003076892216526583,0.0,-0.0005094140409502907,-0.001055775419663211,0.0
0.0,0.0,0.04928987643102607,-0.07907567023425317,0.0,0.0,-0.000184847359214181,0.0,0.0,-0.0034632885129366815,-0.0024368920420155806,-0.0038955262915728057,-0.002455885195148156,0.0,-8.462924950313616e-05,0.0
0.0,-0.000182099973668127,-0.0012504649095894538,0.2798425238221286,0.0,0.0,-0.00020009242612872846,0.0,0.0,-0.0039312789182436095,-0.0023996701788960473,-0.0002542190533813534,0.0,-0.0005059957774862281,-0.001065456806448966,0.0
0.0,-0.00018669733612906858,-0.0013078813263261444,-0.07921180887730336,0.0,0.0,-0.00019990578250714952,0.0,0.0,-0.003918590593850792,-0.0023941081056685345,-0.0003054060688201831,0.0,-0.000508568169773021,-0.001057902792138656,0.0
0.0,-0.00017645052964043728,-0.0012799212912118776,-0.07912673223758149,0.0,0.0,-0.00019157201329992758,0.0,0.0,0.008356516491616374,-0.0023963678305903104,-0.00025496920369522347,0.0,-0.0005113496465173357,-0.0010569886393815252,0.0
0.0,-0.0001862118642413646,-0.0013021042753022431,-0.0750390629673725,0.0,0.0,-0.00019930493998835408,0.0,0.0,-0.003932512656550137,-0.002398373036483369,-0.00028040987863875015,0.0,-0.0005088577344692251,-0.0010630852569764584,0.0
0.0,-0.00016518727739657328,-0.0012374077911076016,0.11848646108394616,0.0,0.0,-0.0001821148194758454,0.0,0.0,-0.003920730761753217,-0.002392486039493613,-0.00024177522305198236,0.0,-0.0004944044013386985,-0.0010504339053764575,0.0
0.0,-0.00018621566173279702,-0.0013065482394202868,-0.07921009338890017,0.0,0.0,-0.00020454053042848568,0.0,0.0,-0.003916799318037086,-0.002392158938626416,-0.0003059904462585996,0.0,-0.0005084928332416985,-0.0010600296958713695,0.0
0.0,-0.00017927720398161484,-0.0012431734854365041,0.07160951038804936,0.0,0.0,-0.0001933070754453114,0.0,0.0,0.017159334520297602,-0.002403019449229912,-0.00025007325823933325,0.0,-0.0005072329062822678,-0.0010573974245898397,0.0
0.0,-0.0001851490443847692,-0.0012977661445205374,-0.07909602069466415,-0.0013862129253352732,0.0,-0.00020563117757813645,0.0,0.0,-0.0018753034309550716,0.004413714918019246,-0.0002691749856579649,0.0,-0.000508945862285536,-0.0010600793434044921,0.0
0.0,-0.00018959390847832214,-0.0013036413805457914,-0.07920856600811532,0.0,0.0,-0.00020831967086782312,0.0,0.0,-0.003916342034309226,-0.002390605884186398,-0.00030446451740986555,0.0,-0.0005086811250140413,-0.001060654523590105,0.0
0.0,-0.00019035804399144694,-0.001303239342814583,-0.0791636004045547,0.0,0.0,-0.00020218942805898255,0.0,0.0,-0.001856125716217593,-0.002397622118057179,-0.0002933927111130629,0.0,-0.0005095389732807457,-0.0010611614630714752,0.0
0.0,-0.00017840309081559175,-0.00125394786714472,-0.028066347649165563,0.0,0.0,-0.00019900136884942616,0.0,0.0,-0.003934495636297414,-0.0024004889261552064,-0.00025489457591235326,0.0,-0.0005089444853597619,-0.0010664703583855004,0.0
0.0,0.0015221299880294717,-0.0012884346603704534,-0.07910792779804406,0.0,0.0,-0.00019788945333244767,0.0,0.0,0.0012093140126975036,-0.0024024744320896123,-0.00025530885633792287,0.0,-0.0005105176003714752,0.004043580830988523,0.0
0.0,0.0004326674494946785,0.015337932121116279,-0.07912518284791152,0.0,0.0,0.0,0.0,0.0,0.0013681253537016153,-0.0009279960221057525,0.00031286145381545505,-0.0008598880264895691,-0.0005350680610999771,0.010510859403233779,0.0
0.0,-0.00017925331508431008,-0.0012864447129890646,-0.07913274869341405,0.0,0.0,-0.00020134261709064358,0.0,0.0,0.00948981980625213,-0.002399922175634362,-0.00025980109249847474,0.0,-0.0005074505117377586,-0.0010601040498106297,0.0
0.0,-0.00017979335888332337,-0.0012482896276658922,0.1943120331100066,0.0,0.0,-0.00020244351575350673,0.0,0.0,-0.00393079843449876,-0.0024034632916893465,-0.0002526326548699587,0.0,-0.0005067227704829955,-0.0010605174114975695,0.0
-0.0023953765616785993,-0.00014520147840879627,-0.0011684056585662427,0.11764943767368638,0.0,0.0,-0.00018019738658769425,0.0,0.0,-0.003874299536480561,-0.002297320104666016,-0.001298092928987207,0.0,0.006397065583274443,-0.0010537414386117487,0.0
0.0,-0.00017899521393577886,-0.0012872837283453519,-0.0791379791780246,0.0,0.0,-0.0002013209007312028,0.0,0.0,0.00745800635290688,-0.0023979594785123676,-0.00026059388614615357,0.0,-0.0005101473923069148,-0.001060475042096193,0.0
0.0,0.003762609704283432,-0.001262539960972402,0.2650181373090602,0.0,0.0,-0.00021208856901266948,0.0,0.0,-0.003956816028330465,0.008703211383874393,-0.00025851974718147204,-0.0005445866824688272,-0.0005222329228001443,-0.0010742912265054969,0.0
0.0,-0.00018560413505888662,-0.0013050640231130025,-0.07921069189765655,0.0,0.0,-0.00020171601662543985,0.0,0.0,-0.003920478009021583,-0.0023946367518414475,-0.00030528908285533347,0.0,-0.0005054082587093607,-0.0010619808776353005,0.0
0.0,-0.00018615586849329846,-0.0013058695012156704,-0.07921244906785077,0.0,0.0,-0.00020480287312495666,0.0,0.0,-0.003919293761043537,-0.0023927334476215654,-0.0003042220878772611,0.0,-0.0005078358116699527,-0.0010575066336198952,0.0
0.0,-0.0007482128368263313,-0.0011484613779474343,-0.12737938717645111,0.0,0.0,-0.0001801895481256255,0.0,0.0,-0.0034918460267963046,-0.0021365213545625327,-0.00022430877198615978,0.0,-0.0004544420267545042,-0.0009449849437741259,0.0
