Current density (A/cm2),Voltage (V),Faradaic efficiency,CO conversion,Crossover rate,Capture energy (MJ/kgCO2),Electricity price (USD/kWh),Membrane cost (USD/m2)
-0.0013894619204277764,-0.0032639733582322094,-0.060298725366792,-0.06412422926841395,-0.0007297774452718064,0.032065938970169704,0.0028269657810544233,0.0
-0.00033221825260065785,0.017088366502865122,0.14537047389809696,-0.005302625600222939,-0.0007542591379151218,-0.014253306813211767,-0.0006839430294416797,0.004250834116265544
-0.001834006184261771,0.09174906094107867,0.037226520667050345,-0.08247887889091463,-0.00018814455194604562,0.03254882472808218,-0.001472532897517209,-0.0019320061739296606
0.0006098686023329504,-0.026749074375943725,-0.04944034894747566,0.05354840113084078,-0.0014554355904162358,0.007254395587607061,0.0045119126615194936,-0.00018935704853365737
-0.0015155020500172494,-0.062461155268445014,-0.012646149622273195,-0.03476270581543492,0.0036995277190603215,-0.019094783242551303,0.0002422738750523897,0.00011539296033166724
0.0048881709362536985,-0.024779381074727245,0.057393455096081195,0.13966831047355682,-0.0002818331787539097,0.005804981619027443,0.0037682226229820777,0.000646531302451043
-0.0009437489120198452,-0.06251872526531316,-0.053165881940656176,-0.05250812503054763,-0.0016338176851086333,-0.001397130879955039,-0.000981076493765106,0.00020167025731437915
0.0012341230963371355,0.07571249800811386,-0.08609103244764989,-0.0228939064466651,-0.0017158632439247749,0.022398405385102564,0.0005785678627997642,-0.0021309376068166935
-0.0012719932442710545,-0.08732699046048363,0.039158956733348155,-0.01716106024565238,-0.0012585516864594124,-0.0003279909502205121,0.0005868863626634774,0.0
-0.0016049430743949025,0.03152668799195349,-0.04887447094019464,-0.04645420384637962,0.00203015664647669,-0.00022500626769195176,0.0,-0.0004320043867730399
-0.0007669281349067038,-0.03639981549121575,0.046339827692342385,0.10380309820220264,-4.1064076986070674e-05,-0.049374290267969925,-0.0011076593459932583,-0.0005872589441466048
-0.0002747456043286217,0.003069373338036137,0.10838988759814526,0.002255662114561617,-0.0005318159377364399,-0.0007623817612238427,0.001095362545431801,-0.0006642504802020881
-5.3204963213496215e-05,0.0016720297900367656,-0.08476734969266307,0.0848188734569183,0.00017832446007348609,-0.013006843625988801,-0.0014671633825293837,0.0
0.002164787129962725,0.07270704357651961,-0.012152994163595759,-0.08032893005554485,-0.00010258548175233969,0.02745664451340024,7.401461733466674e-05,-0.0001786728878254722
0.0021739552495048764,0.015528514942098061,0.017706003683449205,0.1677912547386944,0.0022708780832523777,0.08772227665525165,-0.0005768563719330544,0.002097352509751084
0.0005477112720792067,-0.059815515050723855,-0.02710799137145114,-0.03849240533987051,-0.0019952063721246412,0.03675013705123529,0.0008338525735961936,-6.928158067522061e-05
0.0009940710425171244,0.05832109635794958,-0.025231759049714995,-0.03766473702226516,0.0006702390123788754,-0.03241494029294479,0.00015271376843139367,0.0003822503219446897
-9.24625432741355e-05,0.05223541653357516,0.14879035455883502,-0.00846208519122625,0.00018866700620947667,-0.03796646520229071,0.0,-0.004555865381140921
0.005041892553798529,-0.09258183266727796,0.01979862414681202,-0.015449535667985025,-0.0016409870512381166,-0.0007017426234085244,0.001842042866451129,0.003222843948803024
-0.00023310202657968182,0.057255847500617775,-0.10159203563571269,0.13423228041241259,-0.0011298038880191616,-0.03265232534996737,-0.0011735693105803648,0.00037356051061448434
-0.0010176537793899984,-0.051430242936794476,-0.007510228860242192,-0.03734772461618327,-0.0005596150229136889,-0.0010233543115594041,0.0010061653890192507,0.0010704149816781858
0.001079854540434364,0.04939188232918549,0.16850281574593576,-0.0004474767539689183,0.00037456377763953877,0.013981885549998713,0.002729435976249856,-0.000275210637051132
-0.0009152800492328583,0.052653951868062175,-0.09069794123467652,0.00434021134612395,0.0014792159863256118,-0.04418490391222564,0.0014234419809495275,0.0008291493462473788
-0.002078086387233516,0.018814963590965083,-0.06291777084768022,-0.015299646111600845,0.0036479275213614003,-0.035367566010064994,-0.0007144255725202822,0.0006240027360695372
-0.00012718713886131217,-0.0063703749650901535,-0.06496325523153167,0.005240473091449906,0.0019627066000423177,-0.017409256481681002,-0.00045807647401505325,0.0007549602375715922
0.0007775948991742931,0.0742024490173192,0.011993960700920432,-0.001686374738053276,-0.0009259347797188257,-0.029863971697038246,-0.0012257418758133793,-0.00010445252412644157
0.0014658771574099082,0.02578187538564187,-0.03253409383428822,-0.0024253288060957215,-0.0008959961948835984,0.05265048111818375,0.0011691965812426488,0.001415263331787663
-0.00027707678001883106,0.05932173237323398,-0.010036320945810667,-0.05586667021163269,0.0010230800301290882,-0.012525074676852769,0.0,0.00023682790558270106
0.00435012878313026,-0.029741900212929755,0.03137700701045217,-0.010438587112015943,0.00020248916972338653,0.017259083287691074,-0.0003432541337240049,0.000831619050192814
0.0005929111578747009,-0.059784132354637955,-0.07637385901641738,0.052098969828871446,-0.0011183156841042693,-0.04034592125401315,-0.0004265844225430581,0.0025004537071311177
-0.0006473978746161096,0.08741744173531048,-0.05224047934371795,-0.0797491070211971,0.0021437771506896005,0.022426890506469104,-0.002591371354005013,-0.002381304413420577
-0.001827373141825976,-0.046996209723965766,-0.08181552926209577,-0.06402789670200132,0.005949180511066431,-0.022399311195666603,0.0032529635916095537,0.0009133140809805262
-0.0011196622467565809,0.11838473313372691,0.08929746442468964,0.129840940153967,0.001490554788718372,0.03858969201806176,0.006251595224627701,0.001644985817343542
0.0013660274205591215,-0.006673520935189073,0.022259339188732987,-0.005647115646877552,-0.0016115362383950936,0.03583785000089438,0.0011804555996480345,-0.0009269944584582857
0.0032279482442996816,0.010238940565322128,0.07587854688292357,0.08782886510660441,-0.0012919686483107429,0.06981456917784104,-0.0014130919401162214,0.0018729519298241826
-0.0007753891005798068,0.023521062960637888,0.022839302168787344,-0.06309490296548088,-6.426081082561846e-05,-0.01856933047064386,-0.0004411901345915462,-0.001063635894080883
-0.0001327053842408027,-0.05093370655828772,0.017445834934260846,-0.06782363283841125,-0.00030446318030285786,-0.008750121845279117,-0.00025474261189712766,0.0003756771013136303
-0.0026340516892116666,0.08275412033461338,-0.04935559083796324,0.033255720208633655,-0.0017613869860903276,-0.041390806406540075,-0.0013665038593082095,-0.0034158934030459687
-0.00034462788747627315,0.007017816003869759,0.11823644332385473,-0.05988877504237038,-0.0006810039388762311,0.009117058223354674,0.0012583636058869847,0.00194112414593978
-0.001785982851089082,0.08386347207909312,-0.0016671760696481339,0.06329927676563118,-0.001488369067271006,0.05864672968635727,0.0012377478185827873,-0.00035167922450038414
0.0008450794407903874,0.02079648781969378,0.005833092572153408,0.1722038257145908,-0.0005563308328080385,-0.023372786001579923,-0.0006799263148223992,-0.0029752482911335897
-0.0012458981345464422,0.043890617227753934,0.06183187216277481,-0.03506079349364832,0.002267878503058177,-0.020085714751162775,-0.00046935105997798765,-0.0012698322237699965
-0.0008377104205212586,-0.0044800837973007455,-0.0563289274935993,0.016274807549207012,-0.0022341611446222193,0.05146625830910534,0.007391281129340717,0.0
-0.002342838021867729,-0.01782402299637746,-0.042040818366674365,-0.057391805389681735,-0.001076463499125973,-0.013495916952156859,0.00011127814782441181,0.00032856903591416337
-0.0005724619758369483,0.007545826994268654,-0.09500087063845673,-0.05441235598960263,-0.0011081690317238132,-0.01777026757332098,-0.0005360432663710847,-6.32440798207512e-05
-3.7588795092011185e-05,-0.020992649503554398,-0.09421699061977586,0.04693715528022919,0.0018172259759280571,-0.018649159027962617,-0.003165806576735781,-0.00242106291004512
0.0003141470576537714,-0.0059229297553796455,0.13115548164394686,-0.009231924863294593,0.0003378653946135806,-0.01590189909360574,0.000627961162964731,0.004786940867808403
-0.0006608386628188523,0.05104654141455461,-0.0891050472916926,0.24126604743793914,0.004062826495595649,0.06813969052380427,-0.0007182541380691775,-0.0027919346686572717
0.001512818166543226,-0.07625591874279558,0.05258157567241818,0.014164169896641907,0.00038997332390159505,0.015642785833937585,0.0011326123867973802,-0.00010640215245231663
0.0016749021693614236,0.051232455140743025,0.059021087187406236,0.027264607845199535,6.334054224140556e-05,0.0029526869769969685,-0.0002220250357376219,0.0007837873542064347
-0.0008626343071115175,-0.048735632388686695,-0.07520873878825368,-0.07127096662823632,-0.0005863552191260727,-0.010625955858673436,0.00034553489323255193,-0.000976967619960761
-0.00019726626056909558,-0.012110273894277667,0.05597520189871524,0.16285605919140048,0.0012823028872899296,-0.03039240292100852,-0.001330181583789106,0.004441138757713135
0.0023745502101381964,0.03187021356225604,-0.03919791491397973,-0.046835824054047355,0.0004147416148437034,0.008872421341590534,-0.0005364513437955489,-0.00011313484836145832
9.158523463287346e-05,0.06365645143651352,0.12930674051196672,0.1487600941606325,-9.275111316037199e-05,-0.07027332223538998,0.007843291806999704,-0.0025417677207251457
-0.0009487934727464634,-0.045787039044026756,-0.06098077177417274,-0.04475813648808949,-0.0013174268504837616,-0.007885301340888084,-0.0006977824105578951,-9.059853644496907e-05
0.0036000298298161045,0.08025079617924752,-0.026274615989454082,-0.041194689906638965,0.0028429050946785187,-0.03626569936527456,0.00020941532648863226,0.0004845109290670104
-0.0012609086869270372,0.04765319000629711,-0.10177959861372361,-0.07123914830701229,0.0020145741435683715,-0.015169954901898182,0.0003558075899188773,-0.00031889216068441487
-0.0006348432989565047,-0.10633724036380492,0.13219640650651204,-0.04359899167485102,0.00012438471171374865,0.008618144400062148,0.0019003192841896214,-0.0005422967337027568
-0.00041891589160860304,-0.005132425105758018,-0.08014416897771215,-0.038023095192973276,-0.0009016258725188028,-0.028277013687062657,0.00021281132335113084,0.00035067863856453517
-0.0016020111576644843,-0.06600609822519242,-0.06522918242798423,-0.055441595004546346,0.002750911551150399,-0.024085567380393004,0.0015073595417880244,0.0008045007642804025
0.00286008554508659,0.06104753177093572,0.0047941224455335186,0.02676141817800449,0.002168253114213666,0.012711866002597903,-0.0009177166663339838,-0.000507467842300463
-0.0021874028458680954,0.06745655131091535,-0.10100491585702934,-0.06779546881514024,0.00027902016389280693,0.02048417731322313,-0.0020385217592284424,-0.001100900169462423
-0.00013187118605242215,-0.013825575245726739,-0.08632219216812068,0.005309975390890633,0.001888409359029318,0.043078318578586475,0.003741143389412871,0.00042204148512458515
-0.0010224625048518149,-0.03472386398030789,0.03709246559150568,0.04098934099401527,0.0016543326391987103,0.04495715318697459,-0.001510473182633896,0.001188278753678636
0.004290352711912011,-0.021347382168007526,0.05211175502465538,-0.005493749060010297,-0.0014528360558875473,-0.03587515438646722,0.002835128945311696,0.0004107661824957467
