Feature,Feature_idx,Section_k,Section_center,S_hat,S_a,R
Linear (x1),1,0,-0.7033295180881758,0.9914889233186841,0.14609662283470742,0.2949070310331942
Linear (x1),1,1,-0.29157558585820137,1.006085949484259,0.0575076910620849,0.11608360346482051
Linear (x1),1,2,0.4117539322299745,0.9987119454990534,0.2917945998655013,0.5890093655019853
Conditional (x0),0,0,-0.5013155974370083,1.9814239010429446,0.4907735577080831,0.9725971090694213
Conditional (x0),0,1,0.4986844025629918,0.0555335418539471,0.013827528529623389,0.02740289093057866
