Feature,Feature_idx,Section_k,Section_center,S_hat,S_a,R
Linear (x1),1,0,-0.9985435862956049,0.7081660442054272,0.0005120820737667428,0.0010323982436117294
Linear (x1),1,1,-0.9358843575267075,0.9778043022379279,0.029712764388572975,0.05990329937146903
Linear (x1),1,2,-0.8197512653507684,0.9891518857330084,0.026977052079098948,0.05438788547979962
Linear (x1),1,3,-0.6904863370410625,1.0059011401608586,0.03712498829917452,0.07484693309462023
Linear (x1),1,4,-0.5526238351194115,0.9976545698009431,0.031467632955493534,0.06344125416244942
Linear (x1),1,5,-0.4366311879527238,1.0205840226262808,0.026584988355501715,0.05359745378855078
Linear (x1),1,6,-0.32013997820205964,1.0164221748709679,0.032311195142049824,0.06514194271296228
Linear (x1),1,7,-0.1865415306739523,0.975941657088697,0.03371151535940238,0.06796509979451108
Linear (x1),1,8,-0.04690116803944002,1.0108404115527492,0.03516608891701638,0.07089763593083517
Linear (x1),1,9,0.09889661170683488,1.004433670459548,0.037766417518604434,0.07614010548526777
Linear (x1),1,10,0.24644785766644914,0.9948184924724046,0.035474788880196666,0.07151999964188262
Linear (x1),1,11,0.383362506846773,1.0013725841417909,0.03236299688447932,0.06524637915125986
Linear (x1),1,12,0.5177616220108613,1.0038355867436621,0.034542580002828144,0.06964059230275182
Linear (x1),1,13,0.6471595672790875,0.9911445772559091,0.029571346890700213,0.059618190433079775
Linear (x1),1,14,0.7852609939864512,0.9997350844059838,0.03872161765577848,0.07806586503522102
Linear (x1),1,15,0.9313156225257093,1.0018781267717713,0.03384777349931335,0.06823980705635124
Linear (x1),1,16,0.9996802545074813,0.9846841294347541,0.0001563223539961149,0.0003151583153765171
Conditional (x0),0,0,-0.9999407277708022,2.001493703573942,5.890134425946399e-05,0.00011687056425318656
Conditional (x0),0,1,-0.9267951593260353,2.0049221348017454,0.07275338112838367,0.14435542703993817
Conditional (x0),0,2,-0.7868290897574783,1.999909000005573,0.06640866420573541,0.13176639947020655
Conditional (x0),0,3,-0.6510356771397459,2.0000123186036944,0.0684317384358683,0.1357805324203849
Conditional (x0),0,4,-0.5143100333039246,1.9939291178161511,0.06713299383815619,0.13320359608958113
Conditional (x0),0,5,-0.3811151772644822,2.0132756617385894,0.06535620368509264,0.12967813380414817
Conditional (x0),0,6,-0.23690155344062908,1.9726439433043197,0.0772083376967692,0.1531948396953972
Conditional (x0),0,7,-0.09355176257546051,2.0291077021283854,0.06499988205345521,0.12897112939417002
Conditional (x0),0,8,0.03789680564097583,0.526135112721704,0.01748376282916419,0.03469084199695483
Conditional (x0),0,9,0.16713160171529737,0.05410308858699864,0.0016736567491378786,0.0033208275820711766
Conditional (x0),0,10,0.3010736058527035,0.02362680788792204,0.0008403509374547653,0.0016674031716220536
Conditional (x0),0,11,0.44285148441924993,0.011306508440611651,0.00039375032899158495,0.0007812694888831921
Conditional (x0),0,12,0.578304842418147,0.008804183693200685,0.0002854981988161643,0.0005664783377766869
Conditional (x0),0,13,0.7047117531462599,0.006400532015504721,0.00019415078004901784,0.00038522908941724575
Conditional (x0),0,14,0.8265218837117152,0.006940501862118252,0.0002092232098929853,0.0004151354252178588
Conditional (x0),0,15,0.9433472280886622,0.019641427684291557,0.0005471824581931256,0.001085705656508869
Conditional (x0),0,16,0.9997285577130383,0.0754676193537307,1.0170864606519647e-05,2.018077346877741e-05
