Log (x0),Linear (x1)
0.11864487119421341,0.8480669883727168
-1.0453322862267103,0.8815500197348622
0.3457028167454377,0.27279054776940725
0.32447617326669853,0.7890702649376711
0.5968640661532949,0.2503456019517616
0.35775429717163676,0.706834784081485
-0.08958500682231474,0.8020955531719585
0.4104651215633828,-0.45744549642812293
0.5174013621047431,-0.8524516806738727
0.5322021191262778,0.3673341350026187
-1.290557648103488,0.43248625513930294
0.5176821569324783,-0.24604281275154527
0.7093262118549204,-0.22656620585362908
0.2914623014137139,0.6232312663815522
-0.28541190941284533,-0.1234950905368537
0.66902338675717,0.08897266763442646
0.24993262460370214,0.6395893086509836
0.6217317042310266,-0.3254445856405599
0.215260348749593,-0.6256307369226182
-0.736582841431541,0.2580873372844479
-0.019638834578928677,-0.6131123795792632
-1.0099364907507582,0.568557061441137
0.6357232052720923,0.5115282337130362
0.726795393888114,-0.82653330614476
0.6742700911442201,0.9843416610099243
-1.309759094978937,-0.022274368253203614
0.6244816556864417,-0.6724245424595396
0.6616992671007138,0.721523660601924
0.26743481932330226,-0.13389248331960335
0.06898917465020848,-0.3131130376990032
0.1366849706836748,-0.3051857558673168
-0.6871565504782051,0.18622543120686164
0.5444014072615866,-0.49466075192961445
-0.739753800606207,0.010497843193248535
0.5201665117277816,-0.5288864214648918
-0.2556880880508072,-0.617223991637001
0.7204803830718864,-0.4669019461766495
0.6034383922664222,0.89802091206999
0.5748609890760905,0.02414299821281629
-1.4459399274573497,-0.9288418273763468
-0.3371151227855189,-0.1963978295762132
-1.1138233243098696,-0.8140892853415884
-0.6057553090396418,-0.576292822308433
0.024015043328918795,0.19242075808707404
0.6960994756842478,-0.5482786980532226
0.13304834272064014,-0.7252596172974994
-0.7130181355989116,0.572784970049768
-0.67148723427019,-0.6796702692606017
-0.22241331707671863,0.6664430605325933
0.6152740025783556,0.5648179652552812
0.5821682668368617,-0.4648645046295954
-0.700219328897655,-0.7380274156652953
-0.03865046358771773,-0.9932271034920067
-1.412809924751903,0.7601168142562817
0.28963283856438493,0.939401363170332
0.34016173931890337,0.6699089963722094
-0.1762039371216717,0.13244343232031386
-0.08992052720328814,-0.5836523155747118
0.5063387402275625,-0.6443784425095977
-0.2335400063015085,0.9846223279271447
-1.2547854080298155,-0.9970057900906688
-0.653844088106198,0.5574505000128662
-0.19786118459245938,0.17454868084520148
0.7183071557660405,-0.37532171197874686
-1.269064235863063,-0.2650417492929922
0.022533343403249084,0.3826185315196109
-0.4196994853609959,0.2103433151797116
-1.2364224191759345,-0.7057269170030749
-0.026264097390641616,0.5287837477510093
0.44080606032090563,0.18583728850051418
0.6337371421634386,0.6398607624415533
0.23184189206910877,0.7995464140979449
0.4882289489904881,-0.3070106803205921
-1.2503573227773896,0.2629617941211395
-0.30301850598164193,0.46462670756108104
0.6926759474543192,-0.9860524793054981
0.35729816271729087,-0.4504910179689672
-0.6141871859363088,-0.20734775116477433
0.33103673215836094,0.45309191022198836
-1.4313577766222072,0.381047039047794
0.4698098620815998,0.828454229816556
-0.044597183886867064,-0.7758141438668997
-0.11408367121690421,0.4721683757811497
0.12057107573773473,-0.541105253555183
0.36848903369266783,0.5746592793510235
0.4627857853975519,-0.9387808970325942
-0.6416723732615551,-0.4541894059905144
0.4378316421786552,-0.7575559521051494
0.21393335151706938,0.4190438795308633
0.5491326999873059,0.7273501730499927
0.5498390308289807,-0.804544543526966
-0.7377095740751691,0.28699710667365363
-0.3334999786563626,-0.12541149108260696
-0.7339750816698187,0.7933732396565765
-0.05303359475692493,0.7683922997714625
0.38196946745206617,0.38075218193790894
-1.248932499452378,0.30941662425709104
0.026876018929211654,-0.07489422855110783
0.3637520577059872,0.12052759640961486
-0.3968035574450923,0.17149022924939206
0.17257371521686182,0.41847331069427907
0.3595714663859997,-0.34046705206626027
-1.2771530005757175,0.7614951967061478
-0.5798925993613975,0.4600184252886166
-1.5472296945287463,-0.09532644603842111
0.30641141437519814,-0.5522199136830748
0.3958947882072028,-0.7749955671390034
0.5931814987740018,0.07126984939253123
-0.1644012047027119,0.5913908138363997
0.35836085093159276,-0.2562926232208971
0.4095403288104795,0.5680087547690915
-0.45926168048774696,0.7528410178593365
-1.0471842195505399,-0.33771087666090627
-0.28098320723692005,0.5248492288145035
0.2536219772698516,-0.24936727039600504
0.6466039500975149,-0.9187570874451148
-0.010635267199210041,0.8129579589065541
-0.11360395044237537,-0.3848273578482031
0.2992966257854217,-0.9630814234951033
-0.9768501882439229,0.8299612414101025
0.4061706676188639,0.013662686223351317
-1.3220813881439908,-0.3675527609259379
0.7071932150536229,0.4352176779072534
-0.17392549200915308,-0.32142190834483486
-0.8266521085722907,0.5027518988748325
0.23176198586232966,-0.36254973696897475
0.5861305046866832,0.6800969962370249
-0.5483064021665893,-0.02223640494886303
0.6112521135527387,-0.48993862079239614
0.37255381436481816,-0.6329238933767551
-0.10969138870209139,0.8962934985865838
0.5674603165359067,0.7795130698829855
-1.6232768028320108,-0.6266892053076538
-0.7419775534146685,-0.4087634864688655
0.573230540644561,0.8792122299193255
-1.2270868495730807,0.6718444682192986
0.514183270297015,0.2935652056119893
0.4875825936008986,-0.24567421309726423
0.4656202749639877,0.054813919398482236
-0.237959519296985,0.48590816005328463
0.4117611903439824,0.9009847079187903
0.3325665068092798,-0.5561866925901611
-1.0739876812018574,0.5204727087299035
0.5174485952988563,0.028991836830752238
0.5838917798285224,0.3747091802499576
-0.9146428300858238,-0.700320001562245
0.15841763442314982,-0.3810967299439454
0.5738565623639769,-0.16141469172345335
-0.3913444012277725,0.735546891318176
-0.9706293327322308,0.7950705046267266
0.407868826596993,-0.5734991719752645
0.2739933264100536,0.08104349374213227
-0.47168848709391864,-0.3899671171828276
-0.08946008820534868,-0.006778572976694708
0.06445124362036214,-0.7568911867244918
-0.33853688676877125,0.12724209424373267
0.23039776132040135,-0.07071365380558925
0.4979364970213287,0.8289260444318103
0.6531122713891424,-0.06629195859770176
0.3613053776731794,0.6738326421084364
0.41233305586689006,-0.36760985067889296
-0.06592690530421286,0.24977758391255578
0.6912124110418032,-0.4893725159496516
-0.10153332798815029,0.7328372399112881
0.20839001890029452,-0.3857820327566255
0.7374823010837683,-0.5359722429582157
0.5620112591730881,-0.7575246892423071
-0.9931515456249027,0.4638031771069717
-1.1101757175241187,0.8172943787991551
0.11481022102693816,-0.49233353252607004
-0.312260656033579,0.5477094645387603
0.5154937872333936,0.4833671291329822
0.741465540417992,0.014455318419275276
0.7330993320692203,-0.3813548332883845
0.217125258713307,0.35350672113028425
-1.208718000649599,0.14614461679329271
0.12450544660945795,0.4167941269023223
-1.1413002080234131,-0.6184516941711458
-0.13286178590570108,0.09747897857348331
0.1047776472765265,-0.2705990962097591
0.1593438557659388,0.49417020613623786
0.28293348572999233,-0.9168501311433135
0.20948907469655786,0.27970578530035217
-1.075757615154676,-0.7214096043351534
0.43478993802329113,0.030982800681355505
0.508738737721439,-0.08705027608754334
0.6358554847784108,-0.12388473888933027
-0.683771510765879,-0.6922738879167758
0.5191371606734703,0.07595838974126856
0.6725721836510703,0.8900318008106247
-0.3814560769828117,-0.49756051753606423
-1.517284660715232,0.8924167893903872
0.575863702883934,-0.6084772698123369
-0.3904841629849719,-0.998445258696336
-0.8189022574134659,0.17012295931672816
0.4772238039680383,-0.5511649881298673
0.39200130975178915,0.3237063722721971
-0.7294326250339147,-0.16887558500692657
0.3482173470115839,-0.2177901397622768
0.5176859736321495,0.8129110403916198
0.49466556091528346,-0.8805816518814091
0.5542833213145153,-0.5568907815165116
0.6610547210259623,-0.04540072801696726
0.7419512990709194,0.7071241921771327
0.1751953717654422,-0.02239629561508294
-0.18850858108891688,0.20687296340122674
-1.1782604958388083,-0.3678717439068291
0.20115850786178346,0.07283615359462225
0.3352031073262247,0.18303459454096016
0.6500929494047674,-0.5810650309224117
-0.42963118160608893,-0.3579280240659024
0.4954168238973613,0.4018386385858832
-0.3836677692308783,0.11928016447858547
-0.45681371852085406,0.1973204621945921
0.6130767304167306,0.5027278973860927
0.46819752696214767,0.3594353858684429
-0.29194540356489473,0.31360238630926207
0.21285927138497596,0.4839750192566641
0.04501496923923365,-0.877399071339714
-0.33080446046174283,-0.07734581380025207
-0.18850238063741642,0.6244743114007005
0.46855912605912087,-0.9308002720474295
0.713790191670397,-0.7076031142311965
0.1971865539196005,-0.08391405968250853
0.6097185213590814,-0.07686398654204107
0.7507077156558586,0.781768139725725
0.5582700945719103,0.6932060835215494
0.4217145056033005,0.8527462132047783
-1.2520709954996172,-0.7195454582212448
0.18403732468078293,0.023726605302588633
-0.49953567224913464,-0.10646195568524264
-0.33260666298666297,-0.9363202094862827
0.15847049440363437,0.8293036525443211
0.5929757368429052,0.9910513546506474
0.439076751819812,0.16647514266876873
0.6845589686249118,-0.10965816852431631
0.7264548352010594,-0.497503617050743
-0.6336736061352075,-0.25413517468888425
0.09206153261241012,0.20867890327659544
0.5987615822757026,0.8753536907604589
0.4805712224948162,-0.6640149186848894
0.5025351279785395,-0.9715312132204688
-1.4094144398131365,-0.7186698020989253
0.3061572166206661,-0.24827104747274475
0.49457344537061987,0.4243853377811919
0.26440011021880205,0.03186208503669685
0.4607084642822197,0.17833092030279118
0.4223905596410098,-0.8575067629470461
-0.8760725966010006,0.1822644336912529
0.1381301310624361,-0.7334933762097016
0.35934318231418705,0.2901934335695968
0.3357038777526793,-0.5798309620754141
0.39397600083157713,-0.47201622615239613
0.5210577577287321,0.31610690767913896
-0.21509268319557528,0.3587042906479627
0.39523799161934514,0.46104003229556767
0.7153159369236288,-0.19739665663284311
0.5158726336026154,0.7691367233293878
0.24417186126140122,-0.26826831247056515
0.056662661436150064,-0.22960608470273058
-1.2278304882965765,0.13611183703132657
0.08064157386360926,0.9012325508028047
0.35490255059350395,-0.5544974293458511
0.14338934676660964,-0.43557942978639863
0.37121330939135033,-0.22094523142623057
-0.12621892948895952,-0.7331225109406463
-0.022492956192883495,0.25177204848055834
0.3548339945154102,0.38334032828805764
0.7524568143254577,-0.7818351920480375
-1.4020465306458303,0.5079646726865672
0.7548188583216613,0.47943630651749847
-0.41094628669223665,0.6690389730815296
-0.14385685088133893,0.9546114700137618
-0.576721249502713,0.9566997174041207
0.5679897112594565,0.53195591147264
-0.1922010300709287,-0.8137772148853486
0.33175562758491184,0.8918358184923791
-0.23451916822293994,-0.8375921576071417
0.7253434334474607,-0.8497119615300393
0.6982705929516304,0.3908829803315035
-0.7885757367846329,-0.9565195023285458
0.3947273933314843,-0.019741201663739272
-0.3382622235000916,0.4296908900410288
0.6556041086919964,0.693208483248209
0.27148149807395594,0.41710908004493374
-0.1612030316788693,-0.16516949237586864
0.5929852479020679,0.9434365017710862
-0.006454806643474642,-0.9597259546022092
0.16887999230834438,0.3287263987511886
0.3565940786736115,0.24386330374416065
0.32848266304662554,-0.5226848814750469
0.689704547777763,0.46163734343379303
-0.725200221493971,-0.25477628757887616
0.11696428427752159,-0.2427397992127942
0.5174103314305116,0.8543108855431101
-0.10457944075741632,-0.07019093531863851
-0.3139905179634228,-0.44962950399976576
0.303739202874979,-0.11102284777035476
-0.3626292162570943,0.6047339424075424
0.029666141550764635,-0.528576202628884
0.4142953830789826,-0.38991804098781535
0.36775019399893605,0.24714605247975463
0.20906449825783469,-0.7474509141143062
0.3324403893307326,0.37712943674496024
0.6878971822734941,-0.8471453295322151
0.1327727039809794,-0.1357994577025763
0.12416160684664823,-0.9077463698156312
-0.9892481464711851,0.5117667569454876
0.16025660934973085,0.16460838204025374
0.02631959259171035,-0.40833378595041925
0.021968565629556958,0.9080599684991071
-0.27318582992055873,0.3004971171843329
0.4178224413283482,-0.5951463436515971
0.06776068812638014,-0.30234449778858696
0.09598925226836719,0.4486316899369809
0.7425150579735695,-0.33173556783391245
0.2088425870629702,0.8995708969842988
0.3664944279390081,-0.3749550750982835
0.7289908436808796,-0.29156724798766365
-0.4200862049169922,0.33414764391385443
0.7307003148956872,-0.3372814126566588
-0.6116610248506995,0.5116163597997887
-0.2305279932064228,0.9977561773674908
0.638845314473359,-0.6813060233213026
-1.4292694002083688,0.5286594487274865
0.6542551024862637,-0.25464403024343185
-0.2550450790861758,0.7311146027815281
-0.6306420080331882,-0.6992738863040281
-0.5591018475589573,0.03521955972951085
-0.09527019747974297,-0.7740116910029005
-0.6158141907154491,-0.3375076576885929
0.4447162604965318,0.7831511724271627
-0.24108439727984643,0.6125485603366536
-0.18108345123533787,0.45128827083715994
0.3345501158296491,0.3977638116752571
0.5508641831457048,-0.4321781800316786
0.7332342006845396,-0.40713181983301094
-0.18633398624244735,-0.12257033764705638
-0.5074145679663487,0.8145464816857719
0.2510965121622306,-0.4330790062307368
-0.1894017836918105,0.7967917535731333
0.16418164636766264,0.8395075222392481
-0.3861097723508419,-0.665535041180367
-0.0017443809066906013,0.6435499784115848
0.20439617686124745,-0.5528369956153045
0.310059721003892,-0.013662757661422553
-0.3705947488934719,-0.9192034727671984
0.7353621224197704,-0.7495957062651899
-1.4911957903939421,0.3941362712297025
-0.570501595907166,0.35178018252211807
0.25175590926405467,-0.1802332093858079
0.6966394409722798,-0.4991958496975464
-0.16370391177288135,0.6641067159868717
0.45403426596241303,0.44521559384337106
0.5900221504734637,-0.4328727245163524
0.2616664808272626,0.6585083329979529
0.4871013500377397,0.3721419428932906
0.6265831861641709,0.1418520964252199
-0.6341122591698352,-0.35463339305548947
-0.03856881940988921,-0.538347858470009
0.05009862044650881,-0.41818941127754417
0.7232615384541747,0.31600754199324244
-1.3957700436361276,0.9610303258241879
0.5380590047138489,-0.6742520573177897
0.4750221030755073,0.9257255263750417
-1.2217668147837943,0.0819143197726604
0.6357684963762329,0.6742001371360693
0.5650917197098393,-0.9897219438755058
0.4920460248559615,-0.6213322294192571
0.34221419197999015,0.3507518891319472
-0.11123198565992465,0.9722071839057278
0.6984231497409423,-0.06588077772614342
0.13304650745805424,0.9012375763652887
-0.7653864854028443,0.01580196259429756
0.3157811797309016,0.39419641467890676
-1.0324639111055363,0.6009595783765556
0.504875938033287,0.7871655695508972
0.6436323000296318,0.023776488624786873
0.20131605781613482,0.14034649099629792
0.2036410355686562,-0.6499338294359527
0.1842995743336746,0.8263272784280913
0.1972537139880406,0.1335815399439424
0.394941096324783,-0.7776393408080642
0.32187472375335235,-0.33236928014176326
-0.3077820715710158,0.060063874619820545
-1.0502709858244739,-0.8080577904567212
0.0814097042548283,-0.16604042199182145
0.18828722797108743,-0.3771468909220903
0.7456276166765057,-0.2504349300180122
0.6002272087842364,0.7646265702431596
0.3976281702409372,-0.5034188267334698
0.40261645846838734,0.05268789908335236
0.4053712960540443,0.2577483498994029
-0.03005690046152565,0.5874002975968791
